"source_listing_id","url","marketing_url_type_id"
"253292","hF1kvbmA5iI","1"
"253295","37tsrhmvm4","1"
"253296","SzZPPbsFLEY","1"
"253307","1","1"
"253327","m22Ff0KfazA","1"
"253358","ij6hK18Fcng","1"
"253368","v=cPRX-WboZNI","1"
"253371","v7eFPkMafUY","1"
"253377","3sZ0t12HrMY","1"
"253379","Nlxb2rDI79s","1"
"253380","MY5sJ1XHAVg","1"
"253382","1","1"
"253383","1","1"
"253384","1","1"
"253394","aJ8AeKEM0zc","1"
"253397","https://www.youtube.com/watch?v=uklY_RxWnwQ","1"
"253400","5Pbe5ywhK5Y","1"
"253405","https://youtube.com/shorts/UHckDnGJfpM","1"
"253412","https://youtu.be/brmslv267wY","1"
"253420","HotlkJhXGzI","1"
"253427","/MwUi7409j0c","1"
"253433","XhyS7X_78_s","1"
"253467","JWXLf7HlQog","1"
"253482","3psEMfx5nDM","1"
"253495","axWF-gJLXAU","1"
"253507","/yqYZ2Hn1Ey8","1"
"253511","rMszbELwVBw","1"
"253644","APpmxBVwKcg","1"
"253647","C6K2YsZE_4E","1"
"253666","BY7uZWY9l7s","1"
"253674","9lmSyVjOvmU","1"
"253685","WFRBxXrNpFI","1"
"253686","KrU_XmiedlM","1"
"253711","https://www.youtube.com/watch?v=VN0AIUlBhqs","1"
"253722","I8lQye9eE_Y","1"
"253731","kbnf2lBlj5A","1"
"253743","ymn917Twk4I","1"
"253764","5XxZ0RS_38E","1"
"253825","Wf48A9a8G5k","1"
"253856","kXdrIikDir4","1"
"253875","X9zTUIBmZI4","1"
"253879","rRxCGQgiF9U","1"
"253893","ZVWMUaRWxjI","1"
"253917","oCcs8RvZMjY","1"
"253923","iIuu0kYdlUk","1"
"253930","0TD1J7X-FWs","1"
"253950","qnU9SqtBYAo","1"
"254000","aabBP7Lih18","1"
"254010","3U6Fqj0BkEY","1"
"254011","giyRJMcURzs","1"
"254012","Hs7SWxMDrKA","1"
"254033","Jyd71_Rcc-g","1"
"254035","Sy-RKTh6qow","1"
"254038","r3Tc6iiVcxs","1"
"254086","X2W_sBExk5g","1"
"254088","uz0-QTXKe0Y","1"
"254094","/HJ3hkPLBJ94","1"
"254128","1","1"
"254129","gs4Andnq4RU","1"
"254156","0TD1J7X-FWs","1"
"254158","thVW3PKWvj4","1"
"254165","0TD1J7X-FWs","1"
"254175","0TD1J7X-FWs","1"
"254177","165j4RQuq5Y","1"
"254184","https://youtu.be/oyHE_vXFhyI","1"
"254208","3vrKvnanJiA","1"
"254219","jXD4P1Jc5Ok","1"
"254277","zORC9H9jM9U","1"
"254302","https://youtu.be/vXbfPSO5wc0","1"
"254305","ZypMg9fHcJk","1"
"254333","https://www.youtube.com/watch?v=llh0daxhRdA","1"
"254334","https://www.youtube.com/watch?v=-xM_AeoASfI","1"
"254337","sKA2fXBthak","1"
"254346","CRCRSDqgdQs","1"
"254352","F-s2k95sDqs","1"
"254365","kpDnzQ6N6cY","1"
"254367","NEuiJMwYtOc","1"
"254368","cRaekuPtc4c","1"
"254421","watch?v=gFlwhfoduUM","1"
"254461","1aiVoCQrWV8","1"
"254476","B56mclehMTI","1"
"254482","lHlCDEH2FWw","1"
"254489","D1PUrc92lpI","1"
"254503","qnY1DLDei68","1"
"254517","Pxe8wfdhSN8","1"
"254536","27Ule4nVagc","1"
"254538","Gvk8FyFaKNc","1"
"254559","https://www.youtube.com/watch?v=wxktE5qZ5BM","1"
"254564","FSdl0l_-9WE","1"
"254574","J6KGs5SGpfE","1"
"254576","W6HRvVhgeRA","1"
"254613","S6MjB4FyoZc","1"
"254623","5rswXOgE_64","1"
"254627","LcLX5aX4ee4","1"
"254662","oSc5tMKsSHs","1"
"254739","8rarC0ANojY","1"
"254753","0TD1J7X-FWs","1"
"254756","https://youtu.be/KFxa5fyY6h0","1"
"254770","0TD1J7X-FWs","1"
"254782","bg-inofGO_Q","1"
"254793","IUnMHvx4-VQ","1"
"254798","BXqy7daoBEU","1"
"254827","wAOVPGidnlg","1"
"254850","2rzXEoYsEsk","1"
"254865","NGUQpjR8B58","1"
"254887","kOloF7wIXKU","1"
"254888","YMqPGepEZT4","1"
"254937","RJkawMY78S4","1"
"254941","ZLEZu4LSdYI","1"
"255008","CCDCQgd_MD0","1"
"255016","1","1"
"255028","d8QJV-0nqiA","1"
"255036","https://www.youtube.com/watch?v=75T8HPz46kw","1"
"255047","WSeuu2CD10M","1"
"255093","dZecZubDBv0","1"
"255110","https://youtu.be/AGYWSGOXuww","1"
"255122","https://www.youtube.com/watch?v=J0JRIrF3c4Y","1"
"255127","WZC4Q4CAbks/edit","1"
"255174","NqPtSkliv4I","1"
"255216","7Bll1FhaIBU","1"
"255245","tI253pAkS7E","1"
"255274","NJhY-dJMRhM","1"
"255288","eG2-KoddbZk","1"
"255291","wHnwvpOipH4","1"
"255330","6WilAjshuyA","1"
"255342","2KFsLcy5CjM","1"
"255348","https://m.facebook.com/story.php?story_fbid=pfbid0f8V53LmXkvioA2ARLhtteBNV8fZjwauLmbPxeU1xMyfzenCWh2qP7AGp4XQbKUaPl&id=100090406212764&sfnsn=scwspwa&mibextid=2Rb1fB","1"
"255349","J7qEKQ-O5ks","1"
"255357","ZupBTVWgviM","1"
"255371","Ic2IiD4guoU","1"
"255375","gfCeBdGJfMU","1"
"255383","-QENX6gnhl4","1"
"255406","R6KjJ-KBh20","1"
"255425","sOBJSbiLQQE","1"
"255460","Q4gv2ygLFAU","1"
"255474"," 57","1"
"255484","jxXkyRlrQ1s","1"
"255508","D1mgfW5MJ0w","1"
"255519","DRzyDbp_s7k","1"
"255530","/XMFjiGEKLuk","1"
"255550","LipDRtfHSK0","1"
"255552","ZKeHPx8e5_4","1"
"255553","7ZXPdVD3Fig","1"
"255579","https://www.youtube.com/watch?v=eS175esHKw8","1"
"255594","P4LTUP4hynA","1"
"255595","ZiNUyi0kKWo","1"
"255605","ymW4TN65o5o","1"
"255624","4HRjoVYr80k","1"
"255641","ZgrnmxpbNF0","1"
"255656","bOeYwyq9ZGk","1"
"255673","7P1rY-lftO8","1"
"255686","XkxASmiezS8","1"
"255696","JazfjSsH50Q","1"
"255698","5JEpSmHAj7s","1"
"255700","GEOD_irHkMs","1"
"255754","cDglys6jb40","1"
"255787","-SB_ly7273Y","1"
"255807","vo7uBoXVwQs","1"
"255824","KkzPGh2Y8yk","1"
"255842","sp_uvglkYm4","1"
"255862","03iZH5NSvgg","1"
"255882","/FZjAdLUoSPg","1"
"255884","","1"
"255885","https://youtu.be/gWb8Yn3CVKw","1"
"255897","EpRLCyid7FM","1"
"255904","jhmtVaik-lo","1"
"255916","/eqH0mn3B348","1"
"255932","LT4i_vXxMYI","1"
"255981","DHj-IPGCvKA","1"
"255997","b7M6UDxY23o","1"
"256056","tA2DnspvkV0","1"
"256092","t95ufMuKdK8","1"
"256156","eu7RyP0bE-s","1"
"256175","RY-ZnCGBvOk","1"
"256187","mptvuKbvaE4","1"
"256188","L9NSfOomsl4","1"
"256196","N15bhll1vrQ","1"
"256217","uF1uw45wOmQ","1"
"256219","2nA-uI6OJuU","1"
"256245","EoWMkfyPRc4","1"
"256256","https://youtu.be/-LFFJ0HTWTQ?si=j1KQW1_2DHAv4ltn","1"
"256274","Ju6Pn96Y08M","1"
"256276","91jXdPkocx8","1"
"256277","GfjXbiQGhck","1"
"256320","https://www.youtube.com/watch?v=yl8Ec87K8mk","1"
"256323","/_bOkMZLe0I4","1"
"256348","AHF9hZqVPwQ","1"
"256357","qljtfRhS7qQ","1"
"256360"," yjjjpayOjlk","1"
"256363","qljtfRhS7qQ","1"
"256371","9IRPWrQHvkk","1"
"256392","d4x1XDXmTgw","1"
"256404","dJLdWJL6I1g","1"
"256428","8CUW0y1_U_s","1"
"256431","/PAL_irA0D1U","1"
"256432","mp895wOVVfM","1"
"256441","https://www.youtube.com/watch?v=vqBkxAFt2jk","1"
"256454","0GfF2Ya_DGA","1"
"256491","4-nFOBfX51o","1"
"256492","jjoV3OQdY3U","1"
"256507","N/A","1"
"256515","N/A","1"
"256518","zZawSS7_Vt4","1"
"256520","rsT4Q2XuQ90","1"
"256524","N/A","1"
"256525","SzTWbjyuRXo","1"
"256531","06Jocfj-izY","1"
"256568","yepw70UXnHc","1"
"256574","yepw70UXnHc","1"
"256575","8ZuxtDgkNXU","1"
"256582","yepw70UXnHc","1"
"256584","yepw70UXnHc","1"
"256586","yepw70UXnHc","1"
"256588","yepw70UXnHc","1"
"256590","yepw70UXnHc","1"
"256592","yepw70UXnHc","1"
"256595","yepw70UXnHc","1"
"256599","yepw70UXnHc","1"
"256600","ndhW7aWKoqg","1"
"256609","PsrhCYrwI1M","1"
"256618","shvZInDkhwk","1"
"256650","https://youtu.be/1jOB9dh1rfs","1"
"256653","EX1UlGfVK-Q","1"
"256659","wlde1VlB9Uw","1"
"256745","Bw17Kvi8nyI","1"
"256769","/SxHrCrkgkIA","1"
"256791","0woAjMg4vn8","1"
"256810","vZ_abwr3Ckc","1"
"256813","TulwKRLfS0M","1"
"256827","CGvCKo_cBG0","1"
"256834","mEDY5siCO9o","1"
"256838","_scg65vUCwo","1"
"256858","xGdEH-XGLY4","1"
"256900","nxiQnG2THkg","1"
"256901","QfALwuyOh8E","1"
"256916","In_v9wrjIZo","1"
"256929","BB6GyhkzPfw","1"
"256947","unJ1yhsWcxU","1"
"256960","vvDeXXikMY4","1"
"256977","qo__IJIdTcs","1"
"256981","zzlDq6VaZJc","1"
"257029","i3cXBpBwQ30","1"
"257059","ogrJmdBOp7Y","1"
"257064","f292hcSdYiE","1"
"","UDiFnB2xR2E","1"
"257099","vHQVGjNoqEg","1"
"257104","6Ziz3UfHg1U","1"
"257112","XyeXWhgyJ24","1"
"257122","/jGdcwbpCVLw","1"
"257123","aBp7oJxuXT0","1"
"257144","LvRSFH4oxQo","1"
"257179","KSvJuNLkqCM","1"
"257181","https://www.youtube.com/watch?v=OKa10pHW8B0","1"
"257182","ns8ZBd74iHA","1"
"257191","dThuOag_T_o","1"
"257216","HY_PBHKKcUI","1"
"257218","1-j_qJS1ZH4","1"
"257238","y_m5pfXnWO8","1"
"257239","4aeVWA2Fzjw","1"
"257247","sIyJRYfiBC8","1"
"257251","rG0Ym4v_w2s","1"
"257299","GJhYEqJ_Fzg","1"
"257300","Dont miss out","1"
"257319","UspYdO8TsfM","1"
"257332","uLgfeDv-9N8","1"
"257337","5avUkeMND-0","1"
"257342","3x27YxG37Xo","1"
"257349","NuE6b5jRXVE","1"
"257387","ypDdsRHCII?si=sITylgHFbkekndWI","1"
"257397","jRyF3eQViUw","1"
"257429","QkWKQVRQaoo","1"
"257434","t2CrjDe1nNo","1"
"257436","12s-DY7hWkA","1"
"257437","At8_bJsHDX8","1"
"257438","RQTeLK4FdYA","1"
"257450","https://www.youtube.com/watch?v=b7e1PinwE2o","1"
"257461","ljb1AgMK4ZA","1"
"257478","7QlKho6UGcI","1"
"257487","O9NWMXTMetI","1"
"257549","XnDf3ZHfTSs","1"
"257553","Z9Q8CE5Y1Zg","1"
"257619","EGlXt93Cg7s","1"
"257654","QBAV4XKgN3g?si=F41tymumoU7Dulpj","1"
"257669","M4ET4F2NWkc","1"
"257689","4s4viQpicAk","1"
"257712","C_NJ6TD4ts0?si=xiveEJkKTU2AD0Z4","1"
"257713","g4hYocdHUnA","1"
"257717","sVJ5tVRutzM","1"
"257719","Kccv17J1kow?si","1"
"257756","PJsPvCz219U","1"
"257761","lbMFpUG3Z0g","1"
"257782","vOBdzRMg48Q","1"
"257846","SCs_YBpWjBs","1"
"257848","EgheSexgJr0","1"
"257849","E69TJWGnmQ4","1"
"257890","o7EuyHvcL4c","1"
"257892","ytQfl4EUnlw","1"
"257900","https://youtu.be/q8UrsOmx30U","1"
"257914","s2a8B2fPGgk","1"
"257935","YIt3qOCOvoc?feature=shared","1"
"257937","edVqQTCYuKY","1"
"257966","/sphrrOzgj2E","1"
"258003","RoxZ2wdVNoM","1"
"258024","hYmgITwajo","1"
"258028","tg1T_wMX2_I","1"
"258047","kJVwERXGkqQ","1"
"258054","3WsB04QO0Io","1"
"258063","STFKCNnLdAA","1"
"258065","dHiUL2Vnd9E","1"
"258076","Nle4K54SiFc","1"
"258149","wTvKqBzQ9rE","1"
"258162","X8O9rtsgND4","1"
"258169","fC3gmBcZ3Rs","1"
"258187","DQLRPUj-GPY","1"
"258211","XwDwocmCRCE","1"
"258245","oqP-ZOwVv0A","1"
"258259","yVXcPOQGhU4","1"
"258264","XYM_GobC3pE","1"
"258265","gOBZODK81bc","1"
"258292","19fip3SVlsE","1"
"258303","c_sO6sKws84","1"
"258352","QTPBwGryiY8","1"
"258366","hJC-p9UfsUA","1"
"258392","https://www.youtube.com/watch?v=Ok8OYhIQ3K4","1"
"258506","HVZE1xhJzNI","1"
"258515","a4dwDQbkB1Y","1"
"258516","Ybwb48nJI8g","1"
"258574","kDDBqPfEDlc","1"
"258581","75uJa4Jjuzk","1"
"258602","MLI7fYoNFEk","1"
"258611","gNaVOg75i-0","1"
"258623","3T2-N44zNHQ","1"
"258627","/HSbeGWLn19c","1"
"258629","qbC6EwmquhA","1"
"258640","https://www.youtube.com/watch?v=pUHnDvZUUEw","1"
"258653","t2CrjDe1nNo?si=om7E7Y9Rqph1dNBf","1"
"258683","IrMwxIj1LFE","1"
"258685","GPZJwPljo8M","1"
"258715","WCFCcfUaS9E","1"
"258719","t_XUK0ZwGgQ","1"
"258729","US09I_0XFm8","1"
"258755","vo7uBoXVwQs","1"
"258789","tK48zPxe-cg","1"
"258810","jppiDNP_vPo","1"
"258844","mQKewScTiWI","1"
"258861","J1Jhh3BRyZw","1"
"258871","2PCxpVx_yw8","1"
"258888","zk1hkR1X4NM","1"
"258909","aEF5j5XpHB0","1"
"258912","vo7uBoXVwQs","1"
"258925","IW7gSaD-5mE","1"
"258957","/BPrLf0-yeLM","1"
"258968","HU-qQ2AzDLk","1"
"258992","Wa_GNn7Rbl4","1"
"258995","LtkMnIuWlM","1"
"259003","66SIPtW0x5c","1"
"259076","20dap98FOxM","1"
"259081","evwc6LKQpAQ","1"
"259095","5JEpSmHAj7s","1"
"259129","AZ9YaTXKGk8","1"
"259147","ZJgiRTXPXPc","1"
"259158","TbcFvor3rNU","1"
"259166","dzELCiGuhPU","1"
"259172","FGdRVLj3Tnw","1"
"259179","M2qRYw4i0QY","1"
"259180","a4UQWtGqG5k","1"
"259232","dQDQehJGeuM","1"
"259273","7EfVUPTdago","1"
"259275","aXyjxrESmVA","1"
"259286","watch?v=Z_-5cJx23Z8","1"
"259287","https://youtu.be/ONqB9oQq5cE?feature=shared","1"
"259298","D1PUrc92lpI","1"
"259299","Qazz5rLj36I","1"
"259322","H37S63Cv4-Q","1"
"259325","XsHKf2dioc4","1"
"259346","sHAxKVseQHc","1"
"259377","https://youtu.be/Ex7eP_ydAGI","1"
"259381","https://www.youtube.com/watch?v=KK3GqIttSGI","1"
"259386","SSJlNWaLi5c","1"
"259389","Ro0fv-g8AF8?si=CRw9LvbhAy0Nn6hQ","1"
"259394","watch?v=-KSVFjKBauo","1"
"259405","p6kuuFJsi_I","1"
"259453","T3AXc7a9mPM","1"
"259454","gfPsD-lPZDk","1"
"259476","RIIFAhcFk_k","1"
"259489","https://youtu.be/uOpGR26OqGA?si=6STeG4wtfxz9jCJ4","1"
"259522","COz5NExjruA","1"
"259524","5URzi_Xia9k","1"
"259543","j0sZWtY_18U","1"
"259547","O4GNe6HQExM","1"
"259617","J1WpMNf4oWY","1"
"259629","/rS1KBiH9Gjo","1"
"259638","LT6nw3e-hw8","1"
"259649","kFCoBgAR2YU","1"
"259651","kP04LIYcDCI","1"
"259683","HILfbslDEE0","1"
"259688","ARaIqIBues4","1"
"259693","/sXN4mzT00uE","1"
"259697","/90onw-PHYVg","1"
"259698","EyK8-dZ6MoA","1"
"259703","5YEXmrGPeak","1"
"259706","LKW27RrVfLg","1"
"259719","_MUondlHExQ","1"
"259721","FCKfJp0P-u0","1"
"259734","_zNIyShdr80","1"
"259743","0tLQE_knFXM","1"
"259762","0tLQE_knFXM","1"
"259780","gV4r0QdY1eg","1"
"259790","I8DXLuwha7A","1"
"259820","mbVuk8siEJc","1"
"259834","_FHpm9tFvuk","1"
"259838","Rg7B_zL0RaE","1"
"259840","kooryAqmKtw","1"
"259847","nTHOfkEakEk","1"
"259848","HILfbslDEE0","1"
"259851","30vcd7y78oo","1"
"259855","czPuF3TcN4g","1"
"259867","f5QehCQ_9MY","1"
"259921","nrcZziKqrE8","1"
"259926","GQZnaBp2EW4","1"
"260009","R5oxeR9_-8Q","1"
"260014","g-wy9d4oGpo","1"
"260075","6aNYq2EtpdY","1"
"260078","uJ11D5Bf9Ak","1"
"260079","Pj64YtKuAKA","1"
"260084","TSkX5mCbYPI","1"
"260088","iQjGQmsYimE","1"
"260178","pcjKtMAs","1"
"260211","932","1"
"260239","vA4oZTiVEsY?si=YI4ba-bRPjNzSRBQ","1"
"260307","CJjIvPXVhDI","1"
"260308","NByzI6KZDf8","1"
"260323","YJv1Gfiy3ik","1"
"260326","s-WtsP9hn8M","1"
"260340","g9T5sZf43Bw","1"
"260345","flZhVcgpolQ","1"
"260351","icSCnaCtAQA","1"
"260384","UrMfflSr2e0","1"
"260400","https://youtu.be/IosAn14Ffg4","1"
"260414","DOThLOHMpPs","1"
"260423","HBcEBt9q9Kg","1"
"260447","9g8G1inkOik","1"
"260449","hY10zjjKqgU","1"
"260464","Example (remove and add your own information or use this as a template). This low maintenance property offers beautiful open plan living areas with a welcoming fireplace.  The","1"
"260471","ednOKsoD-So","1"
"260473","ggA9wWs7Hso","1"
"260475","/B0yOrvDqi3g","1"
"260482","6sIWk9AN34g","1"
"260483","/3XwmpTtX6xk","1"
"260495","jiZNibicUCk","1"
"260540","2SHx_k7gEJs","1"
"260550","j06T3VOI-tY","1"
"260552","YEeOL7cbDVc","1"
"260567","hoTqcO4FzGo","1"
"260576","8Ryw_8PE1mY","1"
"260605","QOdlb5ZtFKQ","1"
"260608","NS4PAX1UdK0","1"
"260613","8htWnmMGBoY","1"
"260614","3FDMkLE7adE","1"
"260615","Li8ctlu70mI","1"
"260618","Onx268A3q3Q","1"
"260636","rcB6AtmiXw0","1"
"260639","PHB4WZG93qw","1"
"260644","GSwlH18OpVo","1"
"260647","a1mg3ut5x14","1"
"260649","W5giy6SnaIk","1"
"260665","I89yddDtFEA","1"
"260682","ea6rwZUYTyU","1"
"260702","-Br7xWhX06o","1"
"260703","HhQgcDlIABE","1"
"260745","lLv5xM-Nfjw","1"
"260772","bLvJdpVKcWE","1"
"260782","K0E00YS0hLk","1"
"260784","dHrVCfQ7IaY","1"
"260796","NGEhGqYCIfc","1"
"260801","-Wy2efc4MS0","1"
"260809","n3gEMlVE2Ks","1"
"260814","MyOn_aPZ7c4","1"
"260815","5M6Jfe6c9iQ","1"
"260819","tJUUsyby2rA","1"
"260825","tXAfgXbm0pU","1"
"260830","06hsOuOYWQs","1"
"260836","_w0I2msi55c","1"
"260881","/watch?v=laQbl9wSCBw","1"
"260884","M2pBqXDgXl0","1"
"260894","FkAGOiREzPk","1"
"260900","66B7ng4ra5k","1"
"260901","rcQHe-Xg-4A","1"
"260902","Lbxk0yi02s0","1"
"260910","KXDqG1QHlWc","1"
"260917","IIxEcDpT1mg","1"
"260929","https://youtu.be/b0RJ6BolLzg","1"
"260933","KmaR-a2TL_Y","1"
"260947","JZ9XgTkfJ3k","1"
"260948","m98UBk_IJkM","1"
"260949","f292hcSdYiE","1"
"261004","lD5JN2m5VYc","1"
"261030","zBlqi1e-Vpo","1"
"261042","https://www.youtube.com/watch?v=kZkskeXtoRY","1"
"261047","Ok9_aV2w1y0","1"
"261066","GncjTck645Q","1"
"261098","","1"
"261100","","1"
"261101","","1"
"261103","","1"
"261104","","1"
"261106","","1"
"261109","","1"
"261111","","1"
"261113","","1"
"261115","","1"
"261116","","1"
"261118","","1"
"261119","","1"
"261120","","1"
"261121","","1"
"261123","","1"
"261126","","1"
"261127","","1"
"261130","","1"
"261131","","1"
"261132","","1"
"261133","","1"
"261134","","1"
"261136","","1"
"261139","","1"
"261142","","1"
"261145","","1"
"261146","","1"
"261147","","1"
"261151","","1"
"261153","","1"
"261155","","1"
"261156","","1"
"261161","","1"
"261166","","1"
"261168","","1"
"261170","","1"
"261173","","1"
"261174","","1"
"261176","","1"
"261177","","1"
"261178","","1"
"261179","","1"
"261180","","1"
"261183","","1"
"261187","","1"
"261188","","1"
"261189","","1"
"261190","","1"
"261191","","1"
"261195","","1"
"261197","","1"
"261200","","1"
"261201","","1"
"261203","","1"
"261204","","1"
"261205","","1"
"261206","","1"
"261207","","1"
"261208","","1"
"261211","","1"
"261212","","1"
"261215","","1"
"261216","","1"
"261217","","1"
"261218","","1"
"261219","","1"
"261222","","1"
"261223","","1"
"261224","","1"
"261225","","1"
"261226","","1"
"261228","","1"
"261230","","1"
"261231","","1"
"261232","","1"
"261234","","1"
"261235","","1"
"261236","","1"
"261237","","1"
"261238","","1"
"261239","","1"
"261240","","1"
"261241","","1"
"261242","","1"
"261243","","1"
"261244","","1"
"261245","","1"
"261246","","1"
"261247","","1"
"261248","","1"
"261249","","1"
"261250","","1"
"261251","","1"
"261252","","1"
"261253","","1"
"261254","","1"
"261256","","1"
"261257","","1"
"261258","","1"
"261259","","1"
"261260","","1"
"261261","","1"
"261263","","1"
"261264","","1"
"261265","","1"
"261266","","1"
"261267","","1"
"261268","","1"
"261269","","1"
"261270","","1"
"261274","","1"
"261276","","1"
"261278","","1"
"261279","","1"
"261280","","1"
"261281","","1"
"261282","","1"
"261283","","1"
"261284","","1"
"261285","","1"
"261287","","1"
"261288","","1"
"261289","","1"
"261290","","1"
"261291","","1"
"261293","","1"
"261294","","1"
"261295","","1"
"261296","","1"
"261298","","1"
"261301","","1"
"261302","","1"
"261303","","1"
"261306","","1"
"261307","","1"
"261308","","1"
"261309","","1"
"261310","","1"
"261312","","1"
"261313","","1"
"261314","","1"
"261315","bRjgHzIXp78","1"
"261339","watch?v=yaIkOE-crzc","1"
"261343","tzmAyGYCdMk","1"
"261349","-QHIBUiKZy0","1"
"261407","V0xh_5_kUR4","1"
"261413","sB1spR1sVwQ","1"
"261415","1L_NjA5Nt9g","1"
"261420","gfoumljOzQc","1"
"261427","Dlip5MlUrs4","1"
"261428","3QaC2GEw0uk","1"
"261449","k4Sl1VyFD9o","1"
"261563","Z7CNWq0XQh8","1"
"261570","ItaDtwWXTEo","1"
"261604","iRoXoLuBA50","1"
"261608","A42-9FiS-9s","1"
"261611","1aiVoCQrWV8","1"
"261614","ts_gVu_moaY","1"
"261641","_xuxfzOIzFM","1"
"261671","7ZXPdVD3Fig","1"
"261697","https://www.youtube.com/watch?v=xXvDjQnKTVk","1"
"261710","https://www.youtube.com/watch?v=ZZkHJE_wE_U","1"
"261712","0mXciXLdnZM","1"
"261718","UbLcf4CaGPU","1"
"261723","/ByFjIIe9_50","1"
"261739","/b0RJ6BolLzg","1"
"261747","WsjDNZUecvk","1"
"261750","0gPDFufX6Mc","1"
"261778","D4xFIWiiqz0?si=mbvAJo73AmDVxNMc","1"
"261792","1","1"
"261799","mvLvyte0C2o","1"
"261818","E8ka6cTb_3A","1"
"261829","by7SOwjVvK8","1"
"261853","1VjRVcj47RE","1"
"261860","7BI9RlhsBdU","1"
"261872","7U9lu6774WE","1"
"261880","hzufQotIDPE?si=JVqnrBUhre9_mNIU","1"
"261881","0-gFtD1N_vM","1"
"261887","BkVqiijT-z8","1"
"261905","jvq53nA1xY83BTZC","1"
"261925","IPLxsprBabs","1"
"261961","YvlIpm5QMSQ","1"
"261964","be/VyuASzvltWU?feature","1"
"261979","TcDKt_dd5PM","1"
"261980","2SivpIMKS1U","1"
"261990","A7Bntqel2II","1"
"261999","NmsbtcjlNNo","1"
"262025","lDX2TelvuJE","1"
"262046","AuPHIjpZ_-c","1"
"262061","/PESozI2vsCY","1"
"262073","QS3urnN_7XE","1"
"262080","iHr-l13raP4","1"
"262143","watch?v=yaIkOE-crzc","1"
"262188","LoIz8yuun64","1"
"262191","tUm1sdMU3o8","1"
"262201","9t8Nw7ggAVE","1"
"262203","4WzrSNihOwE","1"
"262204","U4boq6OQRVw","1"
"262207","RrYgdlzcaA8?si=rI815XZcs246sa0X","1"
"262217","uP2imbe_2kg","1"
"262238","2BpPJnt5C1s","1"
"262250","jTdcb3_S9RE","1"
"262286","pGDFONdtTg8","1"
"262312","wztUAxN-rw8","1"
"262315","Soub8fUqMjk","1"
"262319","PEIWSQp-_QI","1"
"262320","YxYkeX_9DPM","1"
"262322","y_-E3m6elLc","1"
"262331","GAmGdM5jSwg","1"
"262339","mo_wCTu9SPg","1"
"262342","https://www.youtube.com/watch?v=anV7REttp5Q","1"
"262363","QLL6NvpJEwQ","1"
"262365","g4hYocdHUnA","1"
"262373","B_fROD8AePU","1"
"262398","3wyRELiInLQ","1"
"262401","mavLkTpyViY&t=91s","1"
"262412","tDM0KX0SQ8U","1"
"262413","qkeVzlJjzjs","1"
"262415","Zp6izC3OVpY","1"
"262417","9IWn9TSCsh0","1"
"262426","c0W2ZzpNA28","1"
"262434","pUQ0f6yLIhU","1"
"262435","watch?v=FSXW39-o5HU","1"
"262448","yYqsXqxDZxI","1"
"262453","V2W9hmg3Sdo","1"
"262470","ks8N152uOc8","1"
"262473","y-ZdZt3SW2w","1"
"262481","r4BjCpyVyAk","1"
"262490","ndlti_-CuQo","1"
"262497","gFFKBk20tzk","1"
"262498","B7MY7Cj0C8w","1"
"262508","dRRiC50w8FY","1"
"262530","xgplXPIvKBU","1"
"262535","/xvWAaKDuPfc","1"
"262543","IRBta8aXn5o","1"
"262547","yP4-6uDT9ps","1"
"262578","_TQCLpPYnFU","1"
"262583","-IXCiSbvxlM","1"
"262588","YOgRTu0qNXA","1"
"262598","-imOy3zlLCc","1"
"262610","b9HOAuRWHk4","1"
"262620","q9AHwm8ks-A","1"
"262623","EPmIc4V87BU","1"
"262635","watch?v=CjuOWOE3pkA","1"
"262647","PDNfcJ9d04s","1"
"262657","/RCj-F_r_I_c","1"
"262673","8eCkumNJPjg","1"
"262705","LFAZ6mO3hH4?si=JRxUd-GsUuv_66RJ","1"
"262733","watch?v=Ml_P5BKPGZo","1"
"262795","OZV5oS6vH8g","1"
"262810","jE_SvBBBj9c","1"
"262815","UcTMTf-syb0","1"
"262823","7Y9hAhshM24","1"
"262827","Wb-edgNya6k","1"
"262844","fVjgKCX7rlo","1"
"262846","https://www.youtube.com/watch?v=TQSIIW67HTQ","1"
"262848","uaUcd1UpBSU","1"
"262859","jNWcVeh5BYo","1"
"262862","https://youtu.be/oVYGL1Xvk_s?si=sMdebUXRmXbbgaR-","1"
"262864","Kwnp-UzrrEQ","1"
"262868","NhAxnpuYjjc","1"
"262908","VdLMaoeJZ0k","1"
"262917","https://youtu.be/f_br3oPsXoI","1"
"262932","GJvNkp5X59Y","1"
"262938","vHzcATzQYW8","1"
"262965","99eT-ZR--Xc","1"
"262976","youtube.com/watch?v=CYJEUkCUA2w","1"
"263024","fcSfgN24Ltk","1"
"263031","/Xpr4yTx4NGE","1"
"263042","prx8y-5Utqw?","1"
"263092","zhcWmihld3g","1"
"","FlQCNlUvxm8bhDxX","1"
"263121","TcYD6EiHtZE?si=QZgR8ZE8XblexVzJ","1"
"263123","lXtAAPlGW9U","1"
"263180","JpcpE2R5eus","1"
"263186","0Sqm1O-dXsQ","1"
"263199","/UkNBIyfJDjI","1"
"263208","JC39GeP7q0k","1"
"263243","gixCyK1et8U","1"
"263244","LlKhuLALVh4","1"
"263265","yU_qyjRn7Qs","1"
"263268","ZhRynaTY11I","1"
"263273","552SvTaxjlU","1"
"263274","4lUptsmSg6M","1"
"263275","UKMQ6fTmFCQ","1"
